Data from Accelerometer (Altitude):
Reading: 0.76, Time Elapsed: 7545
Data from Force Sensor 211:
Reading: 0.0, Time Elapsed: 12808
Reading: 0.0, Time Elapsed: 12808
Reading: 0.0, Time Elapsed: 12808

Data from Force Sensor 212:
Reading: 0.0, Time Elapsed: 12831
Reading: 0.0, Time Elapsed: 12831
Reading: 0.0, Time Elapsed: 12831

Data from Force Sensor 213:
Reading: 0.0, Time Elapsed: 12856
Reading: 0.0, Time Elapsed: 12856
Reading: 0.0, Time Elapsed: 12856

Data from Force Sensor 214:
Reading: 0.0, Time Elapsed: 12881
Reading: 0.0, Time Elapsed: 12881
Reading: 0.0, Time Elapsed: 12881

Data from Force Sensor 215:
Reading: 0.0, Time Elapsed: 12907
Reading: 0.0, Time Elapsed: 12907
Reading: 0.0, Time Elapsed: 12907

Data from Force Sensor 216:
Reading: 0.0, Time Elapsed: 12930
Reading: 0.0, Time Elapsed: 12930
Reading: 0.0, Time Elapsed: 12930

Data from Force Sensor 217:
Reading: 0.0, Time Elapsed: 12947
Reading: 20.0, Time Elapsed: 12947
Reading: 0.0, Time Elapsed: 12947

Data from Force Sensor 218:
Reading: 0.0, Time Elapsed: 12972
Reading: 32.0, Time Elapsed: 12972
Reading: 0.0, Time Elapsed: 12972

Data from Force Sensor 219:
Reading: 0.0, Time Elapsed: 12997
Reading: 89.0, Time Elapsed: 12997
Reading: 0.0, Time Elapsed: 12997

Data from Force Sensor 220:
Reading: 0.0, Time Elapsed: 13032
Reading: 135.0, Time Elapsed: 13032
Reading: 0.0, Time Elapsed: 13032

Data from Force Sensor 221:
Reading: 0.0, Time Elapsed: 13058
Reading: 173.0, Time Elapsed: 13058
Reading: 0.0, Time Elapsed: 13058

Data from Force Sensor 222:
Reading: 0.0, Time Elapsed: 13081
Reading: 208.0, Time Elapsed: 13081
Reading: 0.0, Time Elapsed: 13081

Data from Force Sensor 223:
Reading: 0.0, Time Elapsed: 13107
Reading: 231.0, Time Elapsed: 13107
Reading: 0.0, Time Elapsed: 13107

Data from Force Sensor 224:
Reading: 0.0, Time Elapsed: 13132
Reading: 245.0, Time Elapsed: 13132
Reading: 0.0, Time Elapsed: 13132

Data from Force Sensor 225:
Reading: 0.0, Time Elapsed: 13158
Reading: 242.0, Time Elapsed: 13158
Reading: 0.0, Time Elapsed: 13158

Data from Force Sensor 226:
Reading: 0.0, Time Elapsed: 13183
Reading: 206.0, Time Elapsed: 13183
Reading: 0.0, Time Elapsed: 13183

Data from Force Sensor 227:
Reading: 0.0, Time Elapsed: 13208
Reading: 150.0, Time Elapsed: 13208
Reading: 0.0, Time Elapsed: 13208

Data from Force Sensor 228:
Reading: 0.0, Time Elapsed: 13223
Reading: 74.0, Time Elapsed: 13223
Reading: 0.0, Time Elapsed: 13223

Data from Force Sensor 229:
Reading: 0.0, Time Elapsed: 13248
Reading: 38.0, Time Elapsed: 13248
Reading: 0.0, Time Elapsed: 13248

Data from Force Sensor 230:
Reading: 0.0, Time Elapsed: 13274
Reading: 12.0, Time Elapsed: 13274
Reading: 0.0, Time Elapsed: 13274

Data from Force Sensor 231:
Reading: 0.0, Time Elapsed: 13307
Reading: 3.0, Time Elapsed: 13307
Reading: 0.0, Time Elapsed: 13307

Data from Force Sensor 232:
Reading: 0.0, Time Elapsed: 13331
Reading: 0.0, Time Elapsed: 13331
Reading: 0.0, Time Elapsed: 13331

Data from Force Sensor 233:
Reading: 0.0, Time Elapsed: 13356
Reading: 0.0, Time Elapsed: 13356
Reading: 0.0, Time Elapsed: 13356

Data from Force Sensor 234:
Reading: 0.0, Time Elapsed: 13388
Reading: 0.0, Time Elapsed: 13388
Reading: 0.0, Time Elapsed: 13388

Data from Force Sensor 235:
Reading: 0.0, Time Elapsed: 13398
Reading: 14.0, Time Elapsed: 13398
Reading: 0.0, Time Elapsed: 13398

Data from Force Sensor 236:
Reading: 0.0, Time Elapsed: 13423
Reading: 33.0, Time Elapsed: 13423
Reading: 0.0, Time Elapsed: 13423

Data from Force Sensor 237:
Reading: 0.0, Time Elapsed: 13447
Reading: 74.0, Time Elapsed: 13447
Reading: 0.0, Time Elapsed: 13447

Data from Force Sensor 238:
Reading: 0.0, Time Elapsed: 13481
Reading: 156.0, Time Elapsed: 13481
Reading: 0.0, Time Elapsed: 13481

Data from Force Sensor 239:
Reading: 0.0, Time Elapsed: 13507
Reading: 203.0, Time Elapsed: 13507
Reading: 0.0, Time Elapsed: 13507

Data from Force Sensor 240:
Reading: 0.0, Time Elapsed: 13532
Reading: 230.0, Time Elapsed: 13532
Reading: 0.0, Time Elapsed: 13532

Data from Force Sensor 241:
Reading: 0.0, Time Elapsed: 13557
Reading: 240.0, Time Elapsed: 13557
Reading: 0.0, Time Elapsed: 13557

Data from Force Sensor 242:
Reading: 0.0, Time Elapsed: 13583
Reading: 238.0, Time Elapsed: 13583
Reading: 0.0, Time Elapsed: 13583

Data from Force Sensor 243:
Reading: 0.0, Time Elapsed: 13608
Reading: 203.0, Time Elapsed: 13608
Reading: 0.0, Time Elapsed: 13608

Data from Force Sensor 244:
Reading: 0.0, Time Elapsed: 13633
Reading: 147.0, Time Elapsed: 13633
Reading: 0.0, Time Elapsed: 13633

Data from Force Sensor 245:
Reading: 0.0, Time Elapsed: 13649
Reading: 84.0, Time Elapsed: 13649
Reading: 0.0, Time Elapsed: 13649

Data from Force Sensor 246:
Reading: 0.0, Time Elapsed: 13673
Reading: 57.0, Time Elapsed: 13673
Reading: 0.0, Time Elapsed: 13673

Data from Force Sensor 247:
Reading: 0.0, Time Elapsed: 13699
Reading: 36.0, Time Elapsed: 13699
Reading: 0.0, Time Elapsed: 13699

Data from Force Sensor 248:
Reading: 0.0, Time Elapsed: 13724
Reading: 30.0, Time Elapsed: 13724
Reading: 0.0, Time Elapsed: 13724

Data from Force Sensor 249:
Reading: 0.0, Time Elapsed: 13749
Reading: 39.0, Time Elapsed: 13749
Reading: 0.0, Time Elapsed: 13749

Data from Force Sensor 250:
Reading: 0.0, Time Elapsed: 13774
Reading: 63.0, Time Elapsed: 13774
Reading: 0.0, Time Elapsed: 13774

Data from Force Sensor 251:
Reading: 0.0, Time Elapsed: 13799
Reading: 75.0, Time Elapsed: 13799
Reading: 0.0, Time Elapsed: 13799

Data from Force Sensor 252:
Reading: 0.0, Time Elapsed: 13832
Reading: 156.0, Time Elapsed: 13832
Reading: 0.0, Time Elapsed: 13832

Data from Force Sensor 253:
Reading: 0.0, Time Elapsed: 13858
Reading: 250.0, Time Elapsed: 13858
Reading: 0.0, Time Elapsed: 13858

Data from Force Sensor 254:
Reading: 0.0, Time Elapsed: 13883
Reading: 279.0, Time Elapsed: 13883
Reading: 0.0, Time Elapsed: 13883

Data from Force Sensor 255:
Reading: 0.0, Time Elapsed: 13909
Reading: 287.0, Time Elapsed: 13909
Reading: 0.0, Time Elapsed: 13909

Data from Force Sensor 256:
Reading: 0.0, Time Elapsed: 13934
Reading: 266.0, Time Elapsed: 13934
Reading: 0.0, Time Elapsed: 13934

Data from Force Sensor 257:
Reading: 0.0, Time Elapsed: 13957
Reading: 199.0, Time Elapsed: 13957
Reading: 0.0, Time Elapsed: 13957

Data from Force Sensor 258:
Reading: 0.0, Time Elapsed: 13983
Reading: 119.0, Time Elapsed: 13983
Reading: 0.0, Time Elapsed: 13983

Data from Force Sensor 259:
Reading: 0.0, Time Elapsed: 14000
Reading: 47.0, Time Elapsed: 14000
Reading: 0.0, Time Elapsed: 14000

Data from Force Sensor 260:
Reading: 0.0, Time Elapsed: 14024
Reading: 16.0, Time Elapsed: 14024
Reading: 0.0, Time Elapsed: 14024

Data from Force Sensor 261:
Reading: 0.0, Time Elapsed: 14059
Reading: 9.0, Time Elapsed: 14059
Reading: 0.0, Time Elapsed: 14059

Data from Force Sensor 262:
Reading: 0.0, Time Elapsed: 14074
Reading: 32.0, Time Elapsed: 14074
Reading: 0.0, Time Elapsed: 14074

Data from Force Sensor 263:
Reading: 0.0, Time Elapsed: 14100
Reading: 96.0, Time Elapsed: 14100
Reading: 0.0, Time Elapsed: 14100

Data from Force Sensor 264:
Reading: 0.0, Time Elapsed: 14134
Reading: 163.0, Time Elapsed: 14134
Reading: 0.0, Time Elapsed: 14134

Data from Force Sensor 265:
Reading: 0.0, Time Elapsed: 14160
Reading: 212.0, Time Elapsed: 14160
Reading: 0.0, Time Elapsed: 14160

Data from Force Sensor 266:
Reading: 0.0, Time Elapsed: 14184
Reading: 237.0, Time Elapsed: 14184
Reading: 0.0, Time Elapsed: 14184

Data from Force Sensor 267:
Reading: 0.0, Time Elapsed: 14210
Reading: 250.0, Time Elapsed: 14210
Reading: 0.0, Time Elapsed: 14210

Data from Force Sensor 268:
Reading: 0.0, Time Elapsed: 14235
Reading: 242.0, Time Elapsed: 14235
Reading: 0.0, Time Elapsed: 14235

Data from Force Sensor 269:
Reading: 0.0, Time Elapsed: 14259
Reading: 188.0, Time Elapsed: 14259
Reading: 0.0, Time Elapsed: 14259

Data from Force Sensor 270:
Reading: 0.0, Time Elapsed: 14284
Reading: 147.0, Time Elapsed: 14284
Reading: 0.0, Time Elapsed: 14284

Data from Force Sensor 271:
Reading: 0.0, Time Elapsed: 14301
Reading: 72.0, Time Elapsed: 14301
Reading: 0.0, Time Elapsed: 14301

Data from Force Sensor 272:
Reading: 0.0, Time Elapsed: 14325
Reading: 37.0, Time Elapsed: 14325
Reading: 0.0, Time Elapsed: 14325

Data from Force Sensor 273:
Reading: 0.0, Time Elapsed: 14359
Reading: 4.0, Time Elapsed: 14359
Reading: 0.0, Time Elapsed: 14359

Data from Force Sensor 274:
Reading: 0.0, Time Elapsed: 14384
Reading: 0.0, Time Elapsed: 14384
Reading: 0.0, Time Elapsed: 14384

Data from Force Sensor 275:
Reading: 0.0, Time Elapsed: 14409
Reading: 0.0, Time Elapsed: 14409
Reading: 0.0, Time Elapsed: 14409

Data from Force Sensor 276:
Reading: 0.0, Time Elapsed: 14434
Reading: 0.0, Time Elapsed: 14434
Reading: 0.0, Time Elapsed: 14434

Data from Force Sensor 277:
Reading: 0.0, Time Elapsed: 14458
Reading: 7.0, Time Elapsed: 14458
Reading: 0.0, Time Elapsed: 14458

Data from Force Sensor 278:
Reading: 0.0, Time Elapsed: 14475
Reading: 70.0, Time Elapsed: 14475
Reading: 0.0, Time Elapsed: 14475

Data from Force Sensor 279:
Reading: 0.0, Time Elapsed: 14509
Reading: 189.0, Time Elapsed: 14509
Reading: 0.0, Time Elapsed: 14509

Data from Force Sensor 280:
Reading: 0.0, Time Elapsed: 14534
Reading: 253.0, Time Elapsed: 14534
Reading: 0.0, Time Elapsed: 14534

Data from Force Sensor 281:
Reading: 0.0, Time Elapsed: 14560
Reading: 266.0, Time Elapsed: 14560
Reading: 0.0, Time Elapsed: 14560

Data from Force Sensor 282:
Reading: 0.0, Time Elapsed: 14585
Reading: 250.0, Time Elapsed: 14585
Reading: 0.0, Time Elapsed: 14585

Data from Force Sensor 283:
Reading: 0.0, Time Elapsed: 14610
Reading: 180.0, Time Elapsed: 14610
Reading: 0.0, Time Elapsed: 14610

Data from Force Sensor 284:
Reading: 0.0, Time Elapsed: 14635
Reading: 117.0, Time Elapsed: 14635
Reading: 0.0, Time Elapsed: 14635

Data from Force Sensor 285:
Reading: 0.0, Time Elapsed: 14650
Reading: 54.0, Time Elapsed: 14650
Reading: 0.0, Time Elapsed: 14650

Data from Force Sensor 286:
Reading: 0.0, Time Elapsed: 14675
Reading: 17.0, Time Elapsed: 14675
Reading: 0.0, Time Elapsed: 14675

Data from Force Sensor 287:
Reading: 0.0, Time Elapsed: 14710
Reading: 0.0, Time Elapsed: 14710
Reading: 0.0, Time Elapsed: 14710

Data from Force Sensor 288:
Reading: 0.0, Time Elapsed: 14733
Reading: 0.0, Time Elapsed: 14733
Reading: 0.0, Time Elapsed: 14733

Data from Force Sensor 289:
Reading: 0.0, Time Elapsed: 14751
Reading: 20.0, Time Elapsed: 14751
Reading: 0.0, Time Elapsed: 14751

Data from Force Sensor 290:
Reading: 0.0, Time Elapsed: 14775
Reading: 79.0, Time Elapsed: 14775
Reading: 0.0, Time Elapsed: 14775

Data from Force Sensor 291:
Reading: 0.0, Time Elapsed: 14809
Reading: 143.0, Time Elapsed: 14809
Reading: 0.0, Time Elapsed: 14809

Data from Force Sensor 292:
Reading: 0.0, Time Elapsed: 14835
Reading: 166.0, Time Elapsed: 14835
Reading: 0.0, Time Elapsed: 14835

Data from Force Sensor 293:
Reading: 0.0, Time Elapsed: 14865
Reading: 163.0, Time Elapsed: 14865
Reading: 0.0, Time Elapsed: 14865

Data from Force Sensor 294:
Reading: 0.0, Time Elapsed: 14885
Reading: 136.0, Time Elapsed: 14885
Reading: 0.0, Time Elapsed: 14885

Data from Force Sensor 295:
Reading: 0.0, Time Elapsed: 14902
Reading: 72.0, Time Elapsed: 14902
Reading: 0.0, Time Elapsed: 14902

Data from Force Sensor 296:
Reading: 0.0, Time Elapsed: 14926
Reading: 41.0, Time Elapsed: 14926
Reading: 0.0, Time Elapsed: 14926

Data from Force Sensor 297:
Reading: 0.0, Time Elapsed: 14951
Reading: 16.0, Time Elapsed: 14951
Reading: 0.0, Time Elapsed: 14951

Data from Force Sensor 298:
Reading: 0.0, Time Elapsed: 14985
Reading: 0.0, Time Elapsed: 14985
Reading: 0.0, Time Elapsed: 14985

Data from Force Sensor 299:
Reading: 0.0, Time Elapsed: 15008
Reading: 4.0, Time Elapsed: 15008
Reading: 0.0, Time Elapsed: 15008

Data from Force Sensor 300:
Reading: 0.0, Time Elapsed: 15026
Reading: 37.0, Time Elapsed: 15026
Reading: 0.0, Time Elapsed: 15026

Data from Force Sensor 301:
Reading: 0.0, Time Elapsed: 15059
Reading: 124.0, Time Elapsed: 15059
Reading: 0.0, Time Elapsed: 15059

Data from Force Sensor 302:
Reading: 0.0, Time Elapsed: 15085
Reading: 205.0, Time Elapsed: 15085
Reading: 0.0, Time Elapsed: 15085

Data from Force Sensor 303:
Reading: 0.0, Time Elapsed: 15110
Reading: 253.0, Time Elapsed: 15110
Reading: 0.0, Time Elapsed: 15110

Data from Force Sensor 304:
Reading: 0.0, Time Elapsed: 15135
Reading: 265.0, Time Elapsed: 15135
Reading: 0.0, Time Elapsed: 15135

Data from Force Sensor 305:
Reading: 0.0, Time Elapsed: 15161
Reading: 240.0, Time Elapsed: 15161
Reading: 0.0, Time Elapsed: 15161

Data from Force Sensor 306:
Reading: 0.0, Time Elapsed: 15186
Reading: 166.0, Time Elapsed: 15186
Reading: 0.0, Time Elapsed: 15186

Data from Force Sensor 307:
Reading: 0.0, Time Elapsed: 15210
Reading: 101.0, Time Elapsed: 15210
Reading: 0.0, Time Elapsed: 15210

Data from Force Sensor 308:
Reading: 0.0, Time Elapsed: 15231
Reading: 46.0, Time Elapsed: 15231
Reading: 0.0, Time Elapsed: 15231

Data from Force Sensor 309:
Reading: 0.0, Time Elapsed: 15251
Reading: 36.0, Time Elapsed: 15251
Reading: 0.0, Time Elapsed: 15251

Data from Force Sensor 310:
Reading: 0.0, Time Elapsed: 15276
Reading: 48.0, Time Elapsed: 15276
Reading: 0.0, Time Elapsed: 15276

Data from Force Sensor 311:
Reading: 0.0, Time Elapsed: 15301
Reading: 98.0, Time Elapsed: 15301
Reading: 0.0, Time Elapsed: 15301

Data from Force Sensor 312:
Reading: 0.0, Time Elapsed: 15336
Reading: 153.0, Time Elapsed: 15336
Reading: 0.0, Time Elapsed: 15336

Data from Force Sensor 313:
Reading: 0.0, Time Elapsed: 15360
Reading: 155.0, Time Elapsed: 15360
Reading: 0.0, Time Elapsed: 15360

Data from Force Sensor 314:
Reading: 0.0, Time Elapsed: 15385
Reading: 108.0, Time Elapsed: 15385
Reading: 0.0, Time Elapsed: 15385

Data from Force Sensor 315:
Reading: 0.0, Time Elapsed: 15402
Reading: 50.0, Time Elapsed: 15402
Reading: 0.0, Time Elapsed: 15402

Data from Force Sensor 316:
Reading: 0.0, Time Elapsed: 15436
Reading: 6.0, Time Elapsed: 15436
Reading: 0.0, Time Elapsed: 15436

Data from Force Sensor 317:
Reading: 0.0, Time Elapsed: 15459
Reading: 0.0, Time Elapsed: 15459
Reading: 0.0, Time Elapsed: 15459

Data from Force Sensor 318:
Reading: 0.0, Time Elapsed: 15485
Reading: 0.0, Time Elapsed: 15485
Reading: 0.0, Time Elapsed: 15485

Data from Force Sensor 319:
Reading: 0.0, Time Elapsed: 15510
Reading: 0.0, Time Elapsed: 15510
Reading: 0.0, Time Elapsed: 15510

Data from Force Sensor 320:
Reading: 0.0, Time Elapsed: 15535
Reading: 0.0, Time Elapsed: 15535
Reading: 0.0, Time Elapsed: 15535

Data from Force Sensor 321:
Reading: 0.0, Time Elapsed: 15559
Reading: 0.0, Time Elapsed: 15559
Reading: 0.0, Time Elapsed: 15559

Data from Force Sensor 322:
Reading: 0.0, Time Elapsed: 15585
Reading: 0.0, Time Elapsed: 15585
Reading: 0.0, Time Elapsed: 15585

Data from Force Sensor 323:
Reading: 0.0, Time Elapsed: 15610
Reading: 0.0, Time Elapsed: 15610
Reading: 0.0, Time Elapsed: 15610

Data from Force Sensor 324:
Reading: 0.0, Time Elapsed: 15635
Reading: 0.0, Time Elapsed: 15635
Reading: 0.0, Time Elapsed: 15635

Data from Force Sensor 325:
Reading: 0.0, Time Elapsed: 15658
Reading: 0.0, Time Elapsed: 15658
Reading: 0.0, Time Elapsed: 15658

Data from Force Sensor 326:
Reading: 0.0, Time Elapsed: 15684
Reading: 0.0, Time Elapsed: 15684
Reading: 0.0, Time Elapsed: 15684

Data from Force Sensor 327:
Reading: 0.0, Time Elapsed: 15709
Reading: 0.0, Time Elapsed: 15709
Reading: 0.0, Time Elapsed: 15709

Data from Force Sensor 328:
Reading: 0.0, Time Elapsed: 15733
Reading: 0.0, Time Elapsed: 15733
Reading: 0.0, Time Elapsed: 15733

Data from Force Sensor 329:
Reading: 0.0, Time Elapsed: 15758
Reading: 0.0, Time Elapsed: 15758
Reading: 0.0, Time Elapsed: 15758

Data from Force Sensor 330:
Reading: 0.0, Time Elapsed: 15784
Reading: 0.0, Time Elapsed: 15784
Reading: 0.0, Time Elapsed: 15784

Data from Force Sensor 331:
Reading: 0.0, Time Elapsed: 15809
Reading: 0.0, Time Elapsed: 15809
Reading: 0.0, Time Elapsed: 15809

Data from Force Sensor 332:
Reading: 0.0, Time Elapsed: 15833
Reading: 0.0, Time Elapsed: 15833
Reading: 0.0, Time Elapsed: 15833

Data from Force Sensor 333:
Reading: 0.0, Time Elapsed: 15858
Reading: 0.0, Time Elapsed: 15858
Reading: 0.0, Time Elapsed: 15858

Data from Force Sensor 334:
Reading: 0.0, Time Elapsed: 15884
Reading: 0.0, Time Elapsed: 15884
Reading: 0.0, Time Elapsed: 15884

Data from Force Sensor 335:
Reading: 0.0, Time Elapsed: 15909
Reading: 0.0, Time Elapsed: 15909
Reading: 0.0, Time Elapsed: 15909

Data from Force Sensor 336:
Reading: 0.0, Time Elapsed: 15932
Reading: 0.0, Time Elapsed: 15932
Reading: 0.0, Time Elapsed: 15932

Data from Force Sensor 337:
Reading: 0.0, Time Elapsed: 15958
Reading: 0.0, Time Elapsed: 15958
Reading: 0.0, Time Elapsed: 15958

Data from Force Sensor 338:
Reading: 0.0, Time Elapsed: 15983
Reading: 0.0, Time Elapsed: 15983
Reading: 0.0, Time Elapsed: 15983

Data from Force Sensor 339:
Reading: 0.0, Time Elapsed: 16006
Reading: 0.0, Time Elapsed: 16006
Reading: 0.0, Time Elapsed: 16006

Data from Force Sensor 340:
Reading: 0.0, Time Elapsed: 16032
Reading: 0.0, Time Elapsed: 16032
Reading: 0.0, Time Elapsed: 16032

Data from Force Sensor 341:
Reading: 0.0, Time Elapsed: 16057
Reading: 0.0, Time Elapsed: 16057
Reading: 0.0, Time Elapsed: 16057

Data from Force Sensor 342:
Reading: 0.0, Time Elapsed: 16083
Reading: 0.0, Time Elapsed: 16083
Reading: 0.0, Time Elapsed: 16083

Data from Force Sensor 343:
Reading: 0.0, Time Elapsed: 16106
Reading: 0.0, Time Elapsed: 16106
Reading: 0.0, Time Elapsed: 16106

Data from Force Sensor 344:
Reading: 0.0, Time Elapsed: 16131
Reading: 0.0, Time Elapsed: 16131
Reading: 0.0, Time Elapsed: 16131

Data from Force Sensor 345:
Reading: 0.0, Time Elapsed: 16156
Reading: 0.0, Time Elapsed: 16156
Reading: 0.0, Time Elapsed: 16156

Data from Force Sensor 346:
Reading: 0.0, Time Elapsed: 16180
Reading: 0.0, Time Elapsed: 16180
Reading: 0.0, Time Elapsed: 16180

Data from Force Sensor 347:
Reading: 0.0, Time Elapsed: 16205
Reading: 0.0, Time Elapsed: 16205
Reading: 0.0, Time Elapsed: 16205

Data from Force Sensor 348:
Reading: 0.0, Time Elapsed: 16231
Reading: 0.0, Time Elapsed: 16231
Reading: 0.0, Time Elapsed: 16231

Data from Force Sensor 349:
Reading: 0.0, Time Elapsed: 16257
Reading: 0.0, Time Elapsed: 16257
Reading: 0.0, Time Elapsed: 16257

Data from Force Sensor 350:
Reading: 0.0, Time Elapsed: 16279
Reading: 0.0, Time Elapsed: 16279
Reading: 0.0, Time Elapsed: 16279

Data from Force Sensor 351:
Reading: 0.0, Time Elapsed: 16305
Reading: 0.0, Time Elapsed: 16305
Reading: 0.0, Time Elapsed: 16305

Data from Force Sensor 352:
Reading: 0.0, Time Elapsed: 16331
Reading: 0.0, Time Elapsed: 16331
Reading: 0.0, Time Elapsed: 16331

Data from Force Sensor 353:
Reading: 0.0, Time Elapsed: 16356
Reading: 0.0, Time Elapsed: 16356
Reading: 0.0, Time Elapsed: 16356

Data from Force Sensor 354:
Reading: 0.0, Time Elapsed: 16379
Reading: 0.0, Time Elapsed: 16379
Reading: 0.0, Time Elapsed: 16379

Data from Force Sensor 355:
Reading: 0.0, Time Elapsed: 16405
Reading: 0.0, Time Elapsed: 16405
Reading: 0.0, Time Elapsed: 16405

Data from Force Sensor 356:
Reading: 0.0, Time Elapsed: 16430
Reading: 0.0, Time Elapsed: 16430
Reading: 0.0, Time Elapsed: 16430

Data from Force Sensor 357:
Reading: 0.0, Time Elapsed: 16456
Reading: 0.0, Time Elapsed: 16456
Reading: 0.0, Time Elapsed: 16456

Data from Force Sensor 358:
Reading: 0.0, Time Elapsed: 16479
Reading: 0.0, Time Elapsed: 16479
Reading: 0.0, Time Elapsed: 16479

Data from Force Sensor 359:
Reading: 0.0, Time Elapsed: 16505
Reading: 0.0, Time Elapsed: 16505
Reading: 0.0, Time Elapsed: 16505

Data from Force Sensor 360:
Reading: 0.0, Time Elapsed: 16530
Reading: 0.0, Time Elapsed: 16530
Reading: 0.0, Time Elapsed: 16530

Data from Force Sensor 361:
Reading: 0.0, Time Elapsed: 16553
Reading: 0.0, Time Elapsed: 16553
Reading: 0.0, Time Elapsed: 16553

Data from Force Sensor 362:
Reading: 0.0, Time Elapsed: 16585
Reading: 0.0, Time Elapsed: 16585
Reading: 0.0, Time Elapsed: 16585

Data from Force Sensor 363:
Reading: 0.0, Time Elapsed: 16604
Reading: 0.0, Time Elapsed: 16604
Reading: 0.0, Time Elapsed: 16604

Data from Force Sensor 364:
Reading: 0.0, Time Elapsed: 16629
Reading: 0.0, Time Elapsed: 16629
Reading: 0.0, Time Elapsed: 16629

Data from Force Sensor 365:
Reading: 0.0, Time Elapsed: 16653
Reading: 0.0, Time Elapsed: 16653
Reading: 0.0, Time Elapsed: 16653

Data from Force Sensor 366:
Reading: 0.0, Time Elapsed: 16678
Reading: 0.0, Time Elapsed: 16678
Reading: 0.0, Time Elapsed: 16678

Data from Force Sensor 367:
Reading: 0.0, Time Elapsed: 16703
Reading: 0.0, Time Elapsed: 16703
Reading: 0.0, Time Elapsed: 16703

Data from Force Sensor 368:
Reading: 0.0, Time Elapsed: 16729
Reading: 0.0, Time Elapsed: 16729
Reading: 0.0, Time Elapsed: 16729

Data from Force Sensor 369:
Reading: 0.0, Time Elapsed: 16752
Reading: 0.0, Time Elapsed: 16752
Reading: 0.0, Time Elapsed: 16752

Data from Force Sensor 370:
Reading: 0.0, Time Elapsed: 16783
Reading: 0.0, Time Elapsed: 16783
Reading: 0.0, Time Elapsed: 16783

Data from Force Sensor 371:
Reading: 0.0, Time Elapsed: 16803
Reading: 0.0, Time Elapsed: 16803
Reading: 0.0, Time Elapsed: 16803

Data from Force Sensor 372:
Reading: 0.0, Time Elapsed: 16827
Reading: 0.0, Time Elapsed: 16827
Reading: 0.0, Time Elapsed: 16827

Data from Force Sensor 373:
Reading: 0.0, Time Elapsed: 16852
Reading: 0.0, Time Elapsed: 16852
Reading: 0.0, Time Elapsed: 16852

Data from Force Sensor 374:
Reading: 0.0, Time Elapsed: 16877
Reading: 0.0, Time Elapsed: 16877
Reading: 0.0, Time Elapsed: 16877

Data from Force Sensor 375:
Reading: 0.0, Time Elapsed: 16902
Reading: 0.0, Time Elapsed: 16902
Reading: 0.0, Time Elapsed: 16902

Data from Force Sensor 376:
Reading: 0.0, Time Elapsed: 16926
Reading: 0.0, Time Elapsed: 16926
Reading: 0.0, Time Elapsed: 16926

Data from Force Sensor 377:
Reading: 0.0, Time Elapsed: 16952
Reading: 0.0, Time Elapsed: 16952
Reading: 0.0, Time Elapsed: 16952

Data from Force Sensor 378:
Reading: 0.0, Time Elapsed: 16977
Reading: 0.0, Time Elapsed: 16977
Reading: 0.0, Time Elapsed: 16977

Data from Force Sensor 379:
Reading: 0.0, Time Elapsed: 17003
Reading: 0.0, Time Elapsed: 17003
Reading: 0.0, Time Elapsed: 17003

Data from Force Sensor 380:
Reading: 0.0, Time Elapsed: 17026
Reading: 0.0, Time Elapsed: 17026
Reading: 0.0, Time Elapsed: 17026

Data from Force Sensor 381:
Reading: 0.0, Time Elapsed: 17051
Reading: 0.0, Time Elapsed: 17051
Reading: 0.0, Time Elapsed: 17051

Data from Force Sensor 382:
Reading: 0.0, Time Elapsed: 17076
Reading: 0.0, Time Elapsed: 17076
Reading: 0.0, Time Elapsed: 17076

Data from Force Sensor 383:
Reading: 0.0, Time Elapsed: 17100
Reading: 0.0, Time Elapsed: 17100
Reading: 0.0, Time Elapsed: 17100

Data from Force Sensor 384:
Reading: 0.0, Time Elapsed: 17126
Reading: 0.0, Time Elapsed: 17126
Reading: 0.0, Time Elapsed: 17126

Data from Force Sensor 385:
Reading: 0.0, Time Elapsed: 17151
Reading: 0.0, Time Elapsed: 17151
Reading: 0.0, Time Elapsed: 17151

Data from Force Sensor 386:
Reading: 0.0, Time Elapsed: 17176
Reading: 0.0, Time Elapsed: 17176
Reading: 0.0, Time Elapsed: 17176

Data from Force Sensor 387:
Reading: 0.0, Time Elapsed: 17199
Reading: 0.0, Time Elapsed: 17199
Reading: 0.0, Time Elapsed: 17199

Data from Force Sensor 388:
Reading: 0.0, Time Elapsed: 17224
Reading: 0.0, Time Elapsed: 17224
Reading: 0.0, Time Elapsed: 17224

Data from Force Sensor 389:
Reading: 0.0, Time Elapsed: 17250
Reading: 0.0, Time Elapsed: 17250
Reading: 0.0, Time Elapsed: 17250

Data from Force Sensor 390:
Reading: 0.0, Time Elapsed: 17276
Reading: 0.0, Time Elapsed: 17276
Reading: 0.0, Time Elapsed: 17276

Data from Force Sensor 391:
Reading: 0.0, Time Elapsed: 17299
Reading: 0.0, Time Elapsed: 17299
Reading: 0.0, Time Elapsed: 17299

Data from Force Sensor 392:
